id,complaint,category,language
4fa3fe73-030b-4442-81b0-3cd499168941,Factories in Dhanbad are releasing toxic smoke at night.,environment,English
c8c3d166-06e6-48e6-841a-6150ae95c773,"Ranchi में सीवर लाइन का ढक्कन खुला है, खतरा है। Urgent issue.",urban_development,Hindi
f01c1e70-203d-468c-aa12-8f73ff3a6e72,"Hazaribagh mein drainage system block hai, sadak par pani bhara hai. Fix it asap.",urban_development,Hinglish
216616ad-4e4c-42d9-84dd-fca91ca39e87,The local primary school in Bokaro has no roof and leaks during rain. Please help.,education,English
ed627932-ec15-42cd-b5b0-e0a67fc09099,बिजली विभाग वाले Giridih में लाइन ठीक करने नहीं आ रहे। Urgent issue.,energy,Hindi
fb5b2848-ecd0-4ada-81b1-20eeaa824ba2,Kisan credit card ka loan maaf nahi hua Giridih mein. Fix it asap.,agriculture,Hinglish
d4b75a45-78b1-4c78-96b5-4a58ee17b516,बिजली विभाग वाले Ranchi में लाइन ठीक करने नहीं आ रहे। Urgent issue.,energy,Hindi
89e51501-7211-4388-8c6c-b3ced59ff669,Kisan credit card ka loan maaf nahi hua Palamu mein.,agriculture,Hinglish
73c74917-55b2-4c67-9d3a-9d08ba2849bb,"Jamshedpur के पास के जंगल में आग लग गई है, तुरंत बुझाएं।",environment,Hindi
e2a49095-fca5-49a3-9d6e-4ef878be7879,Need audio signals at Ramgarh traffic lights for visually impaired. Please help.,accessibility,English
eb1f9918-9871-4478-8bf4-2357509bcb56,"Bokaro mein naya meter connection apply kiya tha, abhi tak nahi laga. Kripya dhyan de.",energy,Hinglish
9a6da054-d857-4a87-bb2e-3e0e81b806c9,Air quality index in Jamshedpur is hazardous due to construction dust.,environment,English
00ab3850-7f31-4a60-8848-b9c2db45b4f3,विकलांग प्रमाण पत्र बनवाने में Ranchi में बहुत दिक्कत आ रही है। Koi dhyan de.,accessibility,Hindi
0af4053b-76fa-49d7-a4ec-4ae19ce662e0,"Dhanbad में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Please help.",agriculture,Hindi
3026e036-7f34-48c0-9821-f03af8e143af,Lack of computer labs in the Palamu high school is affecting students. Please help.,education,English
754f7705-edbd-43ba-9f5a-2758b8464895,Public buses in Ramgarh are not accessible for differently-abled citizens. Please help.,accessibility,English
f122ca66-a138-44d7-a459-7c9407c59ff4,"Exam paper leak ho gaya hai Deoghar mein, exams cancel hone chahiye. Kripya dhyan de.",education,Hinglish
2b7bfc39-7b59-433f-92c4-8ea9eea29d2f,Jamshedpur ke gaon mein artisans ko unka saman bechne ka market nahi hai. Fix it asap.,rural_livelihoods,Hinglish
08781e49-2505-4049-a5fd-7ff496334d30,हमारे Bokaro के स्कूल में पीने का पानी नहीं है। Kripya dhyan de.,education,Hindi
652ba3ff-5ee5-49ae-ae75-62b21bcbec14,"Deoghar में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Koi dhyan de.",environment,Hindi
7fcf1dd2-1079-4438-92e5-f38606b25711,Need modern dairy farming training programs in Giridih. Koi dhyan de.,rural_livelihoods,English
a543e22a-146a-41a1-a2f7-53fc8c339433,Hazaribagh में राशन कार्ड में नाम जुड़वाने के लिए पैसे मांगे जा रहे हैं। Koi dhyan de.,public_admin,Hindi
f859db4a-5b6a-489f-8770-f4f256c319cd,Crops in Dhanbad are dying due to lack of irrigation canals. Kripya dhyan de.,agriculture,English
ce8d4e2b-e172-4c02-b723-260000642960,"Exam paper leak ho gaya hai Hazaribagh mein, exams cancel hone chahiye. Koi dhyan de.",education,Hinglish
fd49fe15-c168-4574-83f6-bb8d3821151d,The main road in Ranchi is full of potholes causing accidents. Please help.,urban_development,English
8f6a6282-32d0-4d4e-912b-77a5c25de24b,Divyang pension Ramgarh mein time par nahi mil rahi hai. Koi dhyan de.,accessibility,Hinglish
6833495c-6f48-491d-829a-129e87414ab4,Public buses in Hazaribagh are not accessible for differently-abled citizens. Koi dhyan de.,accessibility,English
48b99e9b-fdfe-4dde-9b03-fffb2dbd5189,Need better library facilities in our government college at Giridih. Kripya dhyan de.,education,English
53e3c774-5f1b-4223-8659-219f7eee863e,Deoghar park mein jhule tute hue hain aur kachra hai. Urgent issue.,urban_development,Hinglish
dd981523-3591-48b6-9680-dd437d5e3b40,No scholarships have been disbursed in Ramgarh this year. Kripya dhyan de.,education,English
003ef85e-1461-4471-9291-ae56aa94dc9a,Self-help groups in Jamshedpur are not receiving government funding. Koi dhyan de.,rural_livelihoods,English
d83f7ba5-77e7-47ca-afab-5309d6240c1a,Online portal for Bokaro property tax is continuously crashing. Fix it asap.,public_admin,English
fcd2f749-6e30-4174-a725-7cbce7895073,Need better citizen facilitation center in Deoghar. Urgent issue.,public_admin,English
6d90e3c3-0657-4ec8-8c44-df753f0b7bdb,Tractor subsidy ka form reject ho gaya Ranchi office se.,agriculture,Hinglish
84a07d05-4f62-4a0b-95c9-d8339139274c,Hazaribagh ke government office mein disabled logo ke liye lift nahi hai. Koi dhyan de.,accessibility,Hinglish
c902287f-b36d-4bb3-b8c7-1158d7f4e710,Bokaro में अवैध अतिक्रमण के कारण सड़क जाम रहती है। Kripya dhyan de.,urban_development,Hindi
db1887eb-63b9-4e17-9940-abf0ca2a3ab8,Ramgarh में कुटीर उद्योग लगाने के लिए कोई सरकारी सहायता नहीं मिल रही है। Urgent issue.,rural_livelihoods,Hindi
d66b06fd-92ce-4793-8c42-907708a3f33e,Divyang pension Ramgarh mein time par nahi mil rahi hai. Koi dhyan de.,accessibility,Hinglish
257169ec-2299-4f97-8d27-1e3084734c6e,Ramgarh hospital mein wheelchair available nahi hai. Please help.,accessibility,Hinglish
c8b476df-176d-403d-a471-e7ae415e539d,Jamshedpur mein forest produce ka sahi daam nahi mil raha adivasiyon ko. Please help.,rural_livelihoods,Hinglish
9973aaba-7e8c-4b76-95d1-f3d4f5e4f014,सरकारी अस्पताल Ranchi में डॉक्टर पैसे मांग रहे हैं।,healthcare,Hindi
5dccdb1b-fd36-4ef7-87de-e1570ae7153d,"Ramgarh mein drainage system block hai, sadak par pani bhara hai. Kripya dhyan de.",urban_development,Hinglish
dd17d82b-ff2c-4452-aaff-5888ad32d401,Dhanbad में जल जीवन मिशन का काम अधूरा पड़ा है। Kripya dhyan de.,water,Hindi
544927dd-652b-49d9-a9a2-1af8167ad05f,"Hazaribagh mein drainage system block hai, sadak par pani bhara hai. Koi dhyan de.",urban_development,Hinglish
70ebd43f-937b-441f-b912-0c4f2b71cccf,Divyang pension Jamshedpur mein time par nahi mil rahi hai. Kripya dhyan de.,accessibility,Hinglish
ea700ae6-1585-462a-baea-80c8faf094ff,विकलांग प्रमाण पत्र बनवाने में Jamshedpur में बहुत दिक्कत आ रही है। Please help.,accessibility,Hindi
57b544c8-c37e-4ddb-aacc-b988dbdc1dd2,Ramgarh School mein teacher nahi aate hain pichle ek mahine se. Koi dhyan de.,education,Hinglish
b92107c7-e488-4751-86fc-ba4ac10497df,Ramgarh School mein teacher nahi aate hain pichle ek mahine se.,education,Hinglish
d1c1852f-ef32-433c-ae20-45a0692bf291,गांव Palamu से लोग रोजगार की तलाश में पलायन कर रहे हैं।,rural_livelihoods,Hindi
ae461b55-463a-41da-bb3b-eb977ed9ea52,Palamu panchayat mein MNREGA ka payment ruka hua hai. Urgent issue.,public_admin,Hinglish
bd1a27a2-514f-49d5-bf83-c0417d5332a6,Street lights in Hazaribagh sector 4 are not working. Koi dhyan de.,energy,English
b0417b7b-e825-49f2-8097-7b335d60efe8,"Palamu mein naya meter connection apply kiya tha, abhi tak nahi laga. Fix it asap.",energy,Hinglish
70f526f4-279c-49da-9e58-8bc0ad17c3db,Ayushman card Dhanbad ke private hospital mein accept nahi kar rahe. Please help.,healthcare,Hinglish
353d8328-efb0-4b26-8b97-8ba10b828b79,Dhanbad के अस्पताल में एंबुलेंस की सुविधा नहीं है। Fix it asap.,healthcare,Hindi
d2c6f5f1-a484-4d40-8efd-bb0e2639acf0,"Pipeline is leaking near the main road in Deoghar, wasting water. Kripya dhyan de.",water,English
d8ded9c7-1afe-425c-b57f-dbfee547fac7,Ramgarh mein parking ki suvidha nahi hone se traffic jam hota hai.,urban_development,Hinglish
1a912c0e-d1fa-49a8-8cbf-a2daaddc0ada,Dhanbad ke government office mein disabled logo ke liye lift nahi hai. Kripya dhyan de.,accessibility,Hinglish
6f3950fc-3887-4003-93cc-cbb6bb357583,Need soil testing lab in Palamu for better crop yield. Kripya dhyan de.,agriculture,English
68ce7a12-2efb-4f4d-85af-0658b501fade,Self-help groups in Bokaro are not receiving government funding. Urgent issue.,rural_livelihoods,English
e5773fe5-1bfb-4023-ab96-4bbaa261c812,Need soil testing lab in Bokaro for better crop yield. Urgent issue.,agriculture,English
9b7bbe42-8149-4f88-901a-166800dbe6e0,Street lights in Ranchi sector 4 are not working. Fix it asap.,energy,English
b6600691-c0d3-4a4d-a19b-9c4daa834dfb,"Deoghar में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Kripya dhyan de.",agriculture,Hindi
88b3f214-26a3-44a4-aa48-55c2fc1b9d97,बच्चों को Gumla में मिड-डे मील सही से नहीं मिल रहा है। Kripya dhyan de.,education,Hindi
ec27ff0b-d807-4d6c-aebf-f29433bf86bc,Deoghar में बिजली का बिल बहुत ज्यादा और गलत आ रहा है। Urgent issue.,energy,Hindi
dd0edc3a-f6be-43ad-bad8-cd78552965fa,Ayushman card Deoghar ke private hospital mein accept nahi kar rahe. Koi dhyan de.,healthcare,Hinglish
7bb0995c-5664-4b92-8d9f-a230219c97e2,Ramgarh में अवैध अतिक्रमण के कारण सड़क जाम रहती है। Please help.,urban_development,Hindi
a683792c-9dbb-4fab-808f-3910798e71ef,गांव Bokaro से लोग रोजगार की तलाश में पलायन कर रहे हैं। Urgent issue.,rural_livelihoods,Hindi
7fe5b776-7c9b-4dfd-95e7-18f84d6b181c,Ramgarh के बस स्टैंड पर विकलांगों के लिए कोई सुविधा नहीं है। Fix it asap.,accessibility,Hindi
f0ee0dbd-c504-4149-8042-0d2da7da0af8,आवारा पशु Hazaribagh में हमारी सारी फसल चर गए हैं। Kripya dhyan de.,agriculture,Hindi
935ced80-2650-4535-9b22-f3f28ba56dba,Police verification ke liye Gumla thane mein pareshan kiya ja raha hai. Fix it asap.,public_admin,Hinglish
13d00184-5ba9-4bdd-99e0-3d62cf12bc53,Public buses in Bokaro are not accessible for differently-abled citizens.,accessibility,English
5a9d2570-7f76-4246-ac4d-665fd38d9796,Jamshedpur park mein jhule tute hue hain aur kachra hai. Koi dhyan de.,urban_development,Hinglish
5c6780bc-3b88-4493-a558-a9b7c9a81ee9,Grievance cell phone numbers for Bokaro municipality are always switched off. Fix it asap.,public_admin,English
09e1cb65-875a-499e-b0eb-2081ac07d496,Water tanker Giridih mein nahi aa raha hai. Urgent issue.,water,Hinglish
a2a6f0fe-a332-4a92-b1e8-25628ade35fb,Dhanbad के अस्पताल में एंबुलेंस की सुविधा नहीं है। Kripya dhyan de.,healthcare,Hindi
35eea90c-97f8-4ccf-8826-a9481b13c6cf,Online portal for Hazaribagh property tax is continuously crashing. Please help.,public_admin,English
b89b711b-82a3-4b0e-bbd2-59a7159baacd,Divyang pension Jamshedpur mein time par nahi mil rahi hai.,accessibility,Hinglish
46d8d577-f4ce-4401-a1b8-eea8fc06c3ae,Dhanbad तहसील कार्यालय में अधिकारी समय पर नहीं आते। Fix it asap.,public_admin,Hindi
026edda2-ea8f-4a28-aabb-2a75d24beccb,Covid vaccination center Dhanbad mein band pada hai. Kripya dhyan de.,healthcare,Hinglish
efa6e02c-1c2c-4f26-8e3a-61bbec3b3198,Hazaribagh park mein jhule tute hue hain aur kachra hai. Koi dhyan de.,urban_development,Hinglish
49e59148-b3fb-472a-965e-b7fac8786958,Palamu ke river mein chemicals dump kiye ja rahe hain.,environment,Hinglish
e1c3e5bf-2bc8-48aa-b0ed-969c9baaa84f,Deoghar block office mein caste certificate banane mein bahut time lag raha hai. Kripya dhyan de.,public_admin,Hinglish
147c88e3-ae07-4166-a320-c8e6b2649318,Gumla के अस्पताल में एंबुलेंस की सुविधा नहीं है। Kripya dhyan de.,healthcare,Hindi
a32eaebe-0246-42a3-bcd0-fd1453737d00,Unseasonal rains have destroyed wheat crops in Palamu. Please help.,agriculture,English
ab452526-d2d1-42ec-a6ef-d252bcf786e8,Need better library facilities in our government college at Jamshedpur. Kripya dhyan de.,education,English
ee434d4c-b7c3-45b8-ae26-f55fb2b7a493,Tractor subsidy ka form reject ho gaya Jamshedpur office se. Kripya dhyan de.,agriculture,Hinglish
0b942cdc-6145-497b-b7cd-67a340c12254,Garbage collection truck does not visit Jamshedpur regularly. Urgent issue.,urban_development,English
6d710b19-f2c4-4d2f-a8f2-6894e49cfd3b,Bokaro park mein jhule tute hue hain aur kachra hai. Fix it asap.,urban_development,Hinglish
852b54ca-61c1-490e-8fa0-5e8d7f00c6cb,स्मार्ट सिटी प्रोजेक्ट के तहत Gumla में कोई काम नहीं हुआ।,urban_development,Hindi
ea4b05fd-3331-4731-9b92-9277d41701f1,Dhanbad ke government office mein disabled logo ke liye lift nahi hai. Koi dhyan de.,accessibility,Hinglish
57e5c0f2-5e37-4f38-b934-bcb57d546407,Palamu block office mein caste certificate banane mein bahut time lag raha hai. Please help.,public_admin,Hinglish
0625684c-729d-4983-862c-f9843827da9f,Need better library facilities in our government college at Ramgarh. Kripya dhyan de.,education,English
5d673db7-6d0b-4f5f-ac5f-674ae5f48862,"Exam paper leak ho gaya hai Dhanbad mein, exams cancel hone chahiye.",education,Hinglish
ca6b6dd6-abfa-4fe5-a1bc-8bfabd068aa8,Ayushman card Ramgarh ke private hospital mein accept nahi kar rahe. Urgent issue.,healthcare,Hinglish
c6858609-efa1-468b-98f0-1ba51144f965,Need immediate dengue fogging in Giridih as cases are rising.,healthcare,English
84aa6949-bd23-42ef-b490-d4df5e262014,Dhanbad School mein teacher nahi aate hain pichle ek mahine se. Kripya dhyan de.,education,Hinglish
5a485169-99b5-481b-96d2-ec4d68c2b8b5,Dhanbad तहसील कार्यालय में अधिकारी समय पर नहीं आते।,public_admin,Hindi
844e2163-2a56-4994-a2f1-5003aeaf4e31,The local primary school in Palamu has no roof and leaks during rain. Koi dhyan de.,education,English
ac56abc6-b3c2-4701-b844-49c7cba23634,"Jamshedpur में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Urgent issue.",agriculture,Hindi
7ed25718-1956-473b-87a6-c486e2ba9e10,The local pond in Bokaro is completely dried up. Please help.,water,English
6dca1f28-5b31-4a61-aff3-3f6cef237ae9,Need proper waste segregation systems in Ranchi. Fix it asap.,environment,English
20dd832c-ebee-4699-8d19-c491ed44d094,Need audio signals at Ramgarh traffic lights for visually impaired. Kripya dhyan de.,accessibility,English
41e06e8e-8ce5-4663-9807-ba3e751625bf,हमारे गांव Palamu में अभी तक बिजली के खंभे नहीं लगे हैं। Koi dhyan de.,energy,Hindi
7c320265-6e69-43c0-aa9d-6daffc1b1e40,आवारा पशु Dhanbad में हमारी सारी फसल चर गए हैं। Kripya dhyan de.,agriculture,Hindi
70d715f2-4366-4fbb-a714-39a7fd76985f,"Bokaro mein drainage system block hai, sadak par pani bhara hai. Kripya dhyan de.",urban_development,Hinglish
befb7903-a3a4-4e30-8d91-822e85177fd6,Jamshedpur park mein jhule tute hue hain aur kachra hai. Kripya dhyan de.,urban_development,Hinglish
2900608c-fb87-4ed0-ab30-5597ed4f6afb,Fluoride contamination in Ramgarh groundwater is causing health issues. Kripya dhyan de.,water,English
6e5c81ff-a045-4007-a350-e90cd500d710,पहाड़ों पर Hazaribagh में अवैध खनन हो रहा है। Koi dhyan de.,environment,Hindi
daa5af79-3cb4-42f6-8112-336cac646c87,Bokaro ke hospital mein dawaiyan available nahi hain.,healthcare,Hinglish
47f400ac-3f42-4443-a24c-01d6a211d646,Self-help groups in Deoghar are not receiving government funding. Please help.,rural_livelihoods,English
1a47941b-8442-44ad-bf12-422258009cc8,Hazaribagh के सरकारी बाबू बिना घूस के कोई फाइल पास नहीं करते। Please help.,public_admin,Hindi
3a6de065-9fee-4ab7-9c34-5bb04ed99f16,Hazaribagh में राशन कार्ड में नाम जुड़वाने के लिए पैसे मांगे जा रहे हैं। Fix it asap.,public_admin,Hindi
2de21c8d-2e54-4f44-a6b9-8984073e0d6f,"Dhanbad में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Fix it asap.",agriculture,Hindi
a96fb550-cef8-403d-9f72-efd6223dfcd3,Need immediate dengue fogging in Giridih as cases are rising. Fix it asap.,healthcare,English
ea9c4587-242d-4d81-b59a-23b5a92b2243,Lack of computer labs in the Giridih high school is affecting students. Fix it asap.,education,English
94d1731f-5bc8-4019-9bd8-b8b2f8800376,Blind tactile paths are broken on Palamu footpaths. Fix it asap.,accessibility,English
cbcf63fb-24c2-4898-ac4d-3d9f07914412,गांव Dhanbad से लोग रोजगार की तलाश में पलायन कर रहे हैं।,rural_livelihoods,Hindi
2276b80a-95eb-4411-9c00-aa4d9af64578,Palamu block office mein caste certificate banane mein bahut time lag raha hai. Urgent issue.,public_admin,Hinglish
3205c315-7984-4f9b-8fba-c7803670c83c,Palamu की पानी की टंकी में गंदगी है और पानी बदबूदार आ रहा है। Kripya dhyan de.,water,Hindi
fc58e098-841d-4854-9531-483f5f2104ed,हमारे Hazaribagh के स्कूल में पीने का पानी नहीं है। Please help.,education,Hindi
dc671d2e-5938-4e15-ab87-a6dfc2820825,"Deoghar mein naya meter connection apply kiya tha, abhi tak nahi laga. Please help.",energy,Hinglish
364b4030-f3a6-429a-a1ec-99e09a422f63,Need proper waste segregation systems in Dhanbad. Urgent issue.,environment,English
ac8b599b-b506-48ed-b969-1acd810913a5,हमारे Hazaribagh के स्कूल में पीने का पानी नहीं है। Koi dhyan de.,education,Hindi
1eea04d7-fb9f-47cc-85de-adef1c623338,Street lights in Jamshedpur sector 4 are not working. Koi dhyan de.,energy,English
9f6d3f06-db06-4959-ae6c-1d4b8f56819c,Giridih ke gaon mein artisans ko unka saman bechne ka market nahi hai.,rural_livelihoods,Hinglish
2d0b0167-5f44-45c4-8253-806a226de66f,स्मार्ट सिटी प्रोजेक्ट के तहत Gumla में कोई काम नहीं हुआ। Please help.,urban_development,Hindi
530ac11a-46b1-4fd9-a825-58700ba70327,"Pipeline is leaking near the main road in Bokaro, wasting water. Kripya dhyan de.",water,English
d1d69c2b-7ae1-424f-aff6-35d161cff21f,Hazaribagh के सरकारी बाबू बिना घूस के कोई फाइल पास नहीं करते। Please help.,public_admin,Hindi
ba8dc9d3-31c3-4a14-ba76-5507ee190d18,स्मार्ट सिटी प्रोजेक्ट के तहत Deoghar में कोई काम नहीं हुआ। Urgent issue.,urban_development,Hindi
dfc0c2e1-2f70-48e5-8e48-3e7d24f4245a,Palamu hospital mein wheelchair available nahi hai. Koi dhyan de.,accessibility,Hinglish
ccb01f65-4fb9-4260-9258-c5399d9adb86,"Exam paper leak ho gaya hai Dhanbad mein, exams cancel hone chahiye. Please help.",education,Hinglish
b27c863f-3d21-4c53-a8fe-90457a27de8f,Illegal sand mining is destroying the riverbed in Ramgarh. Koi dhyan de.,environment,English
4b09cff4-e01c-4f73-b9b4-ca3ae89d756a,Street lights in Ranchi sector 4 are not working. Fix it asap.,energy,English
88ef4bf6-84b1-41ef-9f24-8e59964b772b,Construction of the Giridih flyover has been stalled for 2 years. Koi dhyan de.,urban_development,English
54f3d9d6-425e-454e-80ff-7dead1c8d28b,बच्चों को Jamshedpur में मिड-डे मील सही से नहीं मिल रहा है। Kripya dhyan de.,education,Hindi
3e918ae0-d436-469f-997f-389731d1ca9d,"Hazaribagh mein naya meter connection apply kiya tha, abhi tak nahi laga.",energy,Hinglish
5208f0dc-c54d-409f-9c6f-10332cb4a2ef,Factories in Bokaro are releasing toxic smoke at night. Kripya dhyan de.,environment,English
cccd2c60-a878-40f0-b5f9-8ca180346cdc,Frequent power cuts in Hazaribagh are affecting student studies. Kripya dhyan de.,energy,English
fa6c57af-7b1c-4dfb-9b63-e5a32c8f7e59,"Ramgarh mein naya meter connection apply kiya tha, abhi tak nahi laga. Kripya dhyan de.",energy,Hinglish
7a4bf517-705b-43c1-9c76-5c3462605fc0,गांव Giridih से लोग रोजगार की तलाश में पलायन कर रहे हैं।,rural_livelihoods,Hindi
52f48149-1867-4d0f-984a-228f54567a61,Bokaro mein forest produce ka sahi daam nahi mil raha adivasiyon ko. Koi dhyan de.,rural_livelihoods,Hinglish
4854df84-8d83-498a-b66f-4728b44734b8,Kisan credit card ka loan maaf nahi hua Ranchi mein. Please help.,agriculture,Hinglish
dac82d70-46c3-4392-a286-e43a09e988b3,स्मार्ट सिटी प्रोजेक्ट के तहत Hazaribagh में कोई काम नहीं हुआ। Urgent issue.,urban_development,Hindi
c5603ca1-1b12-422f-9d35-d3ede3ad7557,Construction of the Gumla flyover has been stalled for 2 years. Kripya dhyan de.,urban_development,English
028dd6d2-b1d3-46cb-b68f-7191c670ec1a,Ayushman card Hazaribagh ke private hospital mein accept nahi kar rahe.,healthcare,Hinglish
f6a0394b-5a94-4ec2-b2d3-bb78109fe0fe,"Giridih में कोल्ड स्टोरेज की सुविधा नहीं চরম है, सब्जियां खराब हो रही हैं। Please help.",agriculture,Hindi
c428bb96-077c-4557-8578-7360b69804ea,Minimum Support Price is not being offered at the Palamu mandi. Urgent issue.,agriculture,English
ee34045d-a4f3-49e9-83e6-91bdae5105e0,No drinking water supply in Dhanbad for the last 5 days.,water,English
4998995a-573d-41e0-bb29-93041bb59deb,Police verification ke liye Ranchi thane mein pareshan kiya ja raha hai.,public_admin,Hinglish
a9db8032-7e6e-4c22-a553-1ad344a0eab9,Water tanker Hazaribagh mein nahi aa raha hai. Urgent issue.,water,Hinglish
984c6bd5-b3b2-4542-9236-dd03b0b40859,"Palamu में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है।",environment,Hindi
a15108c0-2f3a-4770-b6f7-8bca9fbc892f,Gumla के सरकारी बाबू बिना घूस के कोई फाइल पास नहीं करते। Koi dhyan de.,public_admin,Hindi
ad284a2f-3d43-464e-aae1-42440eaf538d,Lack of computer labs in the Giridih high school is affecting students.,education,English
f6e7b2d9-f44a-41d9-8dbd-40b56616be00,"Ramgarh में मलेरिया तेजी से फैल रहा है, कोई रोकथाम नहीं है। Kripya dhyan de.",healthcare,Hindi
16b0d758-9033-4a1c-beef-04ce5fb8d925,Blind tactile paths are broken on Hazaribagh footpaths. Fix it asap.,accessibility,English
8e2d3646-240e-4367-bd19-91ba60d3db15,गांव Deoghar से लोग रोजगार की तलाश में पलायन कर रहे हैं। Kripya dhyan de.,rural_livelihoods,Hindi
5bfb041a-1f88-42d1-80c6-d2ed86db9a09,"विद्यालय का भवन बहुत जर्जर हालत में है Giridih में, कभी भी गिर सकता है। Kripya dhyan de.",education,Hindi
cdde911c-85c0-4de5-a5de-7803ee8c4169,हमारे Gumla के स्कूल में पीने का पानी नहीं है।,education,Hindi
32a1b66e-2444-4c2b-ace9-f0efc2786fca,Illegal sand mining is destroying the riverbed in Dhanbad. Koi dhyan de.,environment,English
687c269d-9639-48f7-ba3d-0d32c3fdc7bd,"Gumla के पास के जंगल में आग लग गई है, तुरंत बुझाएं। Koi dhyan de.",environment,Hindi
47862fe2-18ec-4b33-849e-172f019b5090,Covid vaccination center Deoghar mein band pada hai.,healthcare,Hinglish
b2daeaa9-aaa4-4b86-8293-6c76785bc128,Need better library facilities in our government college at Bokaro. Koi dhyan de.,education,English
7d267dcd-3b76-4ef7-a338-4add526d112f,हमारे गांव Dhanbad में अभी तक बिजली के खंभे नहीं लगे हैं।,energy,Hindi
8d141019-0a8f-4c27-8228-165d6c3abe1e,Illegal sand mining is destroying the riverbed in Ranchi. Please help.,environment,English
fad223e5-db19-4b0d-8444-82d50b4fb9ac,No ultrasound machine available in the Palamu district hospital. Koi dhyan de.,healthcare,English
1cfba44f-1961-4475-9ff0-ef3aee6d542b,High voltage ke karan Gumla mein logo ke TV jal gaye. Please help.,energy,Hinglish
901aa1a9-a9ba-4652-ad6a-edac6879feed,Factories in Hazaribagh are releasing toxic smoke at night. Please help.,environment,English
663bca07-0b61-4cac-a3bf-d39c9a65150a,No drinking water supply in Dhanbad for the last 5 days.,water,English
dbf43f2e-a3fa-4b96-9e3c-b4bd7aef671a,Ramgarh mein forest produce ka sahi daam nahi mil raha adivasiyon ko. Koi dhyan de.,rural_livelihoods,Hinglish
d8783066-f289-4d87-a7a2-4847307a5676,Bokaro में मुर्गी पालन के लिए सब्सिडी का पैसा नहीं आया। Please help.,rural_livelihoods,Hindi
620fde3a-2ce3-490d-8f84-826e27ff820a,Bokaro mein transformer jal gaya hai 3 din pehle. Urgent issue.,energy,Hinglish
c3652258-3b15-4c03-bba5-854e7ebb095c,Deoghar hospital mein wheelchair available nahi hai.,accessibility,Hinglish
e4001b85-9c0c-4a62-93a3-8706afa89ae0,Ranchi ke gaon mein artisans ko unka saman bechne ka market nahi hai. Kripya dhyan de.,rural_livelihoods,Hinglish
e4ea81f6-84dd-4c60-8d53-22f70b928465,Dhanbad ke government office mein disabled logo ke liye lift nahi hai.,accessibility,Hinglish
e64a7d12-fb58-4012-aeec-271172b2988d,Unseasonal rains have destroyed wheat crops in Dhanbad. Please help.,agriculture,English
8b47f532-ef23-446b-abcc-616d1c237f6c,Bokaro mein MNREGA ke tahat 100 din ka kaam nahi mil raha.,rural_livelihoods,Hinglish
39591db1-fb68-48ae-b396-3689c57f060f,Gumla में मूक-बधिर बच्चों के लिए विशेष स्कूल नहीं है। Urgent issue.,accessibility,Hindi
86c436d1-0a4b-467e-8015-b8bab89b5226,Self-help groups in Deoghar are not receiving government funding. Please help.,rural_livelihoods,English
ca88bd94-399d-48e7-9b3b-56f33c41dfab,Teacher vacancy bahut zyada hai Ramgarh district mein. Koi dhyan de.,education,Hinglish
e3507aac-0d82-48cb-b5cd-5e50acc2e72d,Construction of the Gumla flyover has been stalled for 2 years. Kripya dhyan de.,urban_development,English
ecf413f7-bbc8-4164-8819-9446560a6079,Lack of computer labs in the Palamu high school is affecting students. Kripya dhyan de.,education,English
0e5397b2-7ae6-4d45-88ed-a56f47d00958,The main road in Bokaro is full of potholes causing accidents. Koi dhyan de.,urban_development,English
84da0720-8c6a-41e9-9cbb-b4b1d111680d,Need audio signals at Jamshedpur traffic lights for visually impaired. Koi dhyan de.,accessibility,English
82243337-7eea-4404-adc5-1ce3408b6f92,Bokaro mein MNREGA ke tahat 100 din ka kaam nahi mil raha. Fix it asap.,rural_livelihoods,Hinglish
3e074da6-87f9-41c6-ad9b-7ad4d94877d6,Dhanbad panchayat mein MNREGA ka payment ruka hua hai. Fix it asap.,public_admin,Hinglish
be97d99b-f553-4535-8294-9d0f131b4321,Bokaro में राशन कार्ड में नाम जुड़वाने के लिए पैसे मांगे जा रहे हैं। Fix it asap.,public_admin,Hindi
e61a06a7-9deb-4a71-9e46-8575b252c647,No drinking water supply in Ramgarh for the last 5 days. Fix it asap.,water,English
89eaec5d-a5cc-44d1-b94c-1142d73fefc8,Lack of computer labs in the Hazaribagh high school is affecting students. Kripya dhyan de.,education,English
fd32f0ca-8074-45a9-93ba-84888f449f17,Construction of the Jamshedpur flyover has been stalled for 2 years. Kripya dhyan de.,urban_development,English
29b6ae81-365a-431f-822e-6546b48189d5,Self-help groups in Ramgarh are not receiving government funding. Kripya dhyan de.,rural_livelihoods,English
8545b70c-ac2f-4a0b-a0a6-21d34bf9251d,Women weavers in Gumla need micro-loans for purchasing looms. Please help.,rural_livelihoods,English
